ms,red,ir,ratio,adcAvg,ratioSlope,AI
1014980608,25,127,0.1969,1124,0.0019,60
1015034608,24,126,0.1905,1127,0.0018,55
1015090608,25,127,0.1969,1121,0.0019,60
1015144608,25,130,0.1923,1121,0.0003,55
1015199608,27,126,0.2143,1128,0,50
1015253608,24,128,0.1875,1125,0.0001,50
1015307608,27,128,0.2109,1125,-0.0002,55
1015363608,26,134,0.194,1124,0,50
1015417608,27,130,0.2077,1127,-0.0003,50
1015472608,26,129,0.2016,1119,-0.0005,45
1015526608,25,124,0.2016,1110,-0.0005,50
1015580640,26,124,0.2097,1118,-0.0006,50
1015634590,23,72,0.3194,1118,-0.0008,50
1015691276,22,119,0.1849,1112,-0.0008,55
1015745608,22,113,0.1947,1112,-0.0008,55
1015799607,21,114,0.1842,1118,-0.0008,50
1015853607,18,112,0.1607,1116,-0.0011,50
1015907608,19,110,0.1727,1107,-0.0011,50
1015963290,16,108,0.1481,1106,-0.0015,50
1016017608,18,106,0.1698,1114,-0.0017,50
1016071608,16,107,0.1495,1111,-0.0022,50
1016126604,17,105,0.1619,1106,-0.0025,50
1016180608,22,110,0.2,1110,-0.0025,50
1016234608,24,112,0.2143,1120,-0.0021,55
1016291608,22,117,0.188,1106,-0.0018,55
1016345810,26,120,0.2167,1105,-0.0021,55
1016399590,25,127,0.1969,1109,-0.002,55
1016453590,25,126,0.1984,1103,-0.002,60
1016507730,13,130,0.1,1092,-0.0011,60
1016561608,32,133,0.2406,1095,-0.0014,55
1016618604,34,132,0.2576,1116,-0.0017,55
1016672608,31,135,0.2296,1115,-0.0018,55
1016726608,33,134,0.2463,1122,-0.0016,55
1016780608,29,134,0.2164,1129,-0.0016,50
1016834607,28,141,0.1986,1128,-0.0016,50
1016890610,33,140,0.2357,1124,-0.0015,55
1016944608,33,137,0.2409,1128,-0.0012,55
1016998608,31,138,0.2246,1133,-0.0009,55
1017053608,29,135,0.2148,1135,-0.0005,50
1017107608,28,132,0.2121,1124,-0.0001,50
1017162060,30,128,0.2344,1126,0.0007,50
1017217590,25,132,0.1894,1125,0.001,50
1017272752,28,131,0.2137,1119,0.0012,50
1017326608,30,134,0.2239,1114,0.0013,50
1017380608,27,137,0.1971,1111,0.0012,50
1017434608,26,133,0.1955,1111,0.0015,50
1017490412,23,128,0.1797,1102,0.0017,45
1017545608,25,124,0.2016,1098,0.0016,45
1017599609,23,117,0.1966,1106,0.0008,45
1017653609,22,114,0.193,1108,0.0012,40
1017707608,23,113,0.2035,1107,0.0014,45
1017761608,23,114,0.2018,1110,0.0015,40
1017817608,24,121,0.1983,1122,0.0017,40
1017871608,27,120,0.225,1124,0.0016,40
1017926327,25,123,0.2033,1118,0.0016,40
1017980584,29,71,0.4085,1125,0.002,35
1018034591,27,126,0.2143,1127,0.0019,40
1018089608,30,127,0.2362,1126,0.002,40
1018145608,27,125,0.216,1124,0.002,40
1018200609,25,124,0.2016,1131,0.0019,40
1018254609,26,126,0.2063,1129,0.0016,40
1018309576,28,126,0.2222,1125,0.002,40
1018363608,24,126,0.1905,1124,0.0017,40
1018419608,19,119,0.1597,1126,0.0008,35
1018473608,24,123,0.1951,1121,0.0008,40
1018527608,24,124,0.1935,1117,0.0009,35
1018582575,24,118,0.2034,1123,0.0006,35
1018636608,23,117,0.1966,1122,0.0006,40
1018690608,24,119,0.2017,1117,0.0006,40
1018747591,25,116,0.2155,1119,0.0004,40
1018802814,24,118,0.2034,1123,0.0004,40
1018856608,24,118,0.2034,1120,0.0004,45
1018910608,26,119,0.2185,1117,0.0004,50
1018965608,23,118,0.1949,1120,0.0004,50
1019021608,22,119,0.1849,1122,0.0004,45
1019075608,25,120,0.2083,1118,-0.0001,50
1019129577,20,116,0.1724,1115,-0.0002,45
1019183577,25,117,0.2137,1122,-0.0003,50
1019237575,18,115,0.1565,1121,-0.0007,50
1019291577,25,118,0.2119,1117,-0.0006,45
1019347577,24,121,0.1983,1116,-0.0007,45
1019401577,24,120,0.2,1122,-0.001,45
1019455577,23,121,0.1901,1118,-0.001,45
1019510389,26,70,0.3714,1116,0.002,50
1019564590,23,115,0.2,1113,0.002,50
1019620442,20,114,0.1754,1115,0.0022,50
1019674608,21,113,0.1858,1112,0.0024,55
1019728605,20,107,0.1869,1111,0.0025,55
1019782608,21,112,0.1875,1114,0.0026,55
1019836608,19,109,0.1743,1115,0.0029,55
1019891608,24,113,0.2124,1111,0.0028,50
1019947608,20,111,0.1802,1112,0.0029,50
1020002608,20,112,0.1786,1118,0.003,50
1020056608,20,111,0.1802,1115,0.003,55
1020110608,21,112,0.1875,1110,0.003,55
1020165608,23,114,0.2018,1114,0.003,55
1020219608,22,114,0.2018,1114,0.003,55
1020219608,22,112,0.1964,1117,0.0031,55
1020275594,22,113,0.1947,1110,0.003,50
1020329590,22,112,0.1964,1113,0.0033,55
1020383764,21,111,0.1892,1115,0.0031,55
1020437608,22,112,0.1964,1118,0.0031,55
1020491608,21,111,0.1892,1110,0.003,55
1020547610,20,109,0.1835,1111,0.0029,50
1020601608,22,109,0.2018,1115,0.0004,50
1020656608,19,106,0.1792,1113,0.0007,50
1020710608,20,108,0.1852,1110,0.0006,55
1020764608,18,107,0.1682,1111,0.0008,50
1020819608,22,110,0.2,1115,0.0007,45
1020875608,19,105,0.181,1111,0.0007,45
1020929608,20,109,0.1835,1108,0.0007,50
1020983608,22,110,0.2,1115,0.0007,50
1021037666,23,112,0.2054,1114,0.0007,55
1021091590,22,112,0.1964,1109,0.0006,50
1021147394,22,109,0.2018,1110,0.0006,50
1021201608,20,64,0.3125,1114,0.0007,50
1021255609,24,112,0.2143,1113,0.0007,50
1021310609,20,112,0.1786,1107,0.0007,55
1021364609,24,111,0.2162,1111,0.0008,50
1021418609,21,112,0.1875,1114,0.0007,55
1021474608,19,108,0.1759,1109,0.0006,50
1021528608,19,109,0.1743,1108,0.0004,50
1021583575,19,105,0.181,1112,0.0003,55
1021638608,21,107,0.1963,1111,0.0005,55
1021693575,18,104,0.1731,1107,0,50
1021749413,21,104,0.1731,1107,0,50
1021749413,21,108,0.1944,1108,-0.0002,45
1021804590,20,108,0.1852,1109,-0.0002,45
1021858590,19,104,0.1827,1107,-0.0003,45
1021912910,18,107,0.1682,1106,0,45
1021966608,22,106,0.2075,1113,-0.0003,40
1022020608,19,105,0.181,1112,-0.0002,40
1022076577,23,107,0.215,1111,-0.0003,35
1022130608,22,110,0.2,1109,-0.0003,35
1022185575,22,108,0.2037,1111,-0.0003,35
1022239608,20,109,0.1835,1108,-0.0003,35
1022293608,18,107,0.1682,1106,-0.0004,35
1022348608,22,109,0.2018,1108,-0.0004,35
1022404608,20,108,0.1852,1108,-0.0004,35
1022458608,20,106,0.1887,1107,-0.0006,35
1022512608,17,103,0.165,1103,-0.0007,40
1022567242,23,107,0.215,1111,-0.0004,40
1022621591,17,106,0.1604,1106,-0.0005,40
1022678700,20,106,0.1887,1105,-0.0004,40
1022732608,22,107,0.2056,1109,-0.0003,40
1022786608,19,105,0.181,1108,-0.0002,40
1022840608,20,107,0.1869,1104,-0.0001,40
1022894608,23,107,0.215,1110,-0.0005,45
1022948608,21,107,0.1963,1107,-0.0006,45
1023004608,21,108,0.1944,1108,-0.0009,45
1023058608,21,107,0.1963,1106,-0.0008,45
1023113608,19,107,0.1776,1106,-0.0008,45
1023167608,19,107,0.1776,1111,-0.0006,50
1023221608,18,107,0.1682,1111,-0.0004,45
1023277411,20,65,0.3077,1106,-0.0007,45
1023332242,18,102,0.1765,1107,-0.0007,45
1023386590,20,105,0.1905,1110,-0.0007,50
1023440590,22,105,0.2095,1107,-0.0006,50
1023494713,21,104,0.2019,1104,-0.0006,45
1023548608,21,102,0.2059,1107,-0.0005,50
1023605606,19,107,0.1776,1106,-0.0004,50
1023659608,23,104,0.2212,1106,-0.0004,50
1023713608,21,103,0.2039,1109,0.0001,45
1023767608,-33,53,-0.6226,1108,-0.0091,45
1023821612,23,107,0.215,1107,-0.009,45
1023877412,20,106,0.1887,1105,-0.0088,45
1023931608,20,108,0.1852,1107,-0.0088,45
1023985608,20,106,0.1887,1110,-0.0085,50
1024040608,18,104,0.1731,1105,-0.0082,50
1024094608,21,108,0.1944,1102,-0.0082,50
1024148403,19,104,0.1827,1104,-0.0081,45
1024204590,18,63,0.2857,1103,-0.0088,45
1024259726,20,106,0.1887,1100,-0.0089,45
1024313608,21,107,0.1963,1097,-0.009,50
1024367608,21,104,0.2019,1105,-0.0088,50
1024421608,22,107,0.2056,1104,-0.0088,50
1024477411,18,106,0.1698,1096,-0.0088,50
1024532604,22,105,0.2095,1103,-0.0088,50
1024586608,20,105,0.1905,1102,-0.0089,50
1024640609,24,107,0.2243,1097,-0.0088,50
1024694608,22,108,0.2037,1095,-0.0086,50
1024748608,25,107,0.2336,1103,-0.0085,50
1024804608,19,108,0.1759,1102,-0.0087,50
1024858608,18,107,0.1682,1098,0.0002,50
1024912608,18,107,0.1682,1096,-0.0004,55
1024967590,16,104,0.1538,1095,-0.0009,50
1025021590,18,107,0.1682,1090,-0.0007,50
1025075716,20,105,0.1905,1087,-0.0007,50
1025131608,22,105,0.2095,1090,-0.0011,50
1025186608,22,109,0.2018,1094,-0.0012,50
1025240608,21,109,0.1927,1088,-0.0013,50
1025294608,21,111,0.1892,1087,-0.0006,45
1025348608,23,105,0.219,1095,-0.0008,45
1025404610,21,110,0.1909,1089,-0.0008,45
1025459677,25,110,0.2273,1085,-0.0008,40
1025513608,21,113,0.1858,1084,-0.0008,40
1025567608,24,110,0.2182,1089,-0.0008,40
1025621608,23,113,0.2035,1088,-0.0008,40
1025675608,22,107,0.2056,1087,-0.0007,45
1025731591,22,111,0.1982,1087,-0.0009,45
1025785590,20,108,0.1852,1091,-0.001,40
1025840699,21,111,0.1892,1087,-0.0013,40
1025894608,22,113,0.1947,1084,-0.0012,45
1025948608,22,113,0.1947,1086,-0.0009,45
1026005610,19,111,0.1712,1086,-0.0008,45
1026059608,22,112,0.1964,1084,-0.0002,50
1026114608,22,110,0.2,1084,-0.0007,45
1026168608,24,110,0.2182,1093,-0.001,45
1026223575,22,111,0.1982,1085,-0.0009,50
1026277606,22,108,0.2037,1081,-0.0009,50
1026334575,23,109,0.211,1088,-0.0011,55
1026388608,23,112,0.2054,1086,-0.0012,55
1026442608,24,110,0.2182,1082,-0.0012,55
1026497583,21,108,0.1944,1082,-0.0012,55
1026551590,22,109,0.2018,1087,-0.0011,55
1026607610,10,109,0.0917,1084,-0.0011,55
1026661608,23,110,0.2091,1083,-0.0011,55
1026716608,23,112,0.2054,1085,-0.0011,55
1026770608,21,112,0.1875,1087,-0.0011,55
1026824608,24,114,0.2105,1084,-0.0011,55
1026878608,24,115,0.2087,1084,-0.0009,50
1026934608,23,114,0.2018,1088,-0.0008,45
1026989607,27,117,0.2308,1091,-0.0005,45
1027043608,24,115,0.2087,1084,-0.0003,45
1027097608,24,112,0.2143,1082,0.0003,45
1027152608,21,110,0.1909,1088,0.0002,45
1027208948,23,111,0.2072,1083,0.0001,45
1027262590,19,63,0.3016,1080,-0.001,45
1027316590,23,104,0.2212,1089,-0.0012,40
1027370690,21,108,0.1944,1088,-0.0012,40
1027424608,21,110,0.1909,1084,-0.001,40
1027478608,22,110,0.2,1082,-0.001,40
1027534608,22,110,0.2,1087,-0.0009,40
1027588607,22,110,0.2,1086,-0.0009,45
1027643607,25,111,0.2252,1084,-0.0009,45
1027697608,25,112,0.2232,1088,-0.001,40
1027751608,24,112,0.2143,1095,-0.001,40
1027808411,25,114,0.2193,1094,-0.001,45
1027862608,23,111,0.2072,1090,-0.0009,45
1027916608,21,113,0.1858,1088,-0.0011,45
1027970608,23,114,0.2018,1092,-0.0011,50
1028024812,27,114,0.2368,1089,-0.0008,45
1028078590,26,114,0.2281,1091,-0.0008,45
1028135735,23,111,0.2072,1094,-0.0009,45
1028189608,25,117,0.2137,1091,-0.0009,45
1028243608,24,115,0.2087,1088,-0.0006,45
1028297608,20,113,0.177,1086,-0.0002,45
1028351608,24,110,0.2182,1090,0.0009,50
1028405608,24,112,0.2143,1087,0.001,45
1028461487,24,113,0.2124,1084,0.0008,45
1028515608,24,112,0.2143,1086,0.0006,45
1028570608,25,115,0.2174,1089,0.0005,45
1028624608,28,112,0.25,1094,0.0002,45
1028678608,24,111,0.2162,1087,0.0002,45
1028734608,27,114,0.2368,1093,0.0001,45
1028788608,25,114,0.2193,1090,0.0001,45
1028843590,26,112,0.2321,1086,0.0001,45
1028897590,25,114,0.2193,1086,0.0001,45
1028952608,25,111,0.2252,1091,0.0002,50
1029006608,26,115,0.2261,1089,0.0004,50
1029063608,21,111,0.1892,1088,0.0003,50
1029117608,24,113,0.2124,1092,0.0001,55
1029172575,23,114,0.2018,1089,-0.0001,55
1029226608,26,115,0.2261,1088,0.0001,50
1029280608,23,117,0.1966,1085,-0.0001,55
1029336604,18,110,0.1636,1088,-0.0008,50
1029390608,23,111,0.2072,1086,-0.0012,50
1029445575,23,110,0.2091,1090,-0.0011,55
1029499578,22,109,0.2018,1088,-0.0009,55
1029553607,23,109,0.211,1092,-0.0009,55
1029608591,24,108,0.2222,1086,-0.001,50
1029664885,27,109,0.2477,1089,-0.0012,55
1029718608,23,109,0.211,1088,-0.001,55
1029772608,22,108,0.2037,1088,-0.0009,50
1029827604,22,109,0.2018,1084,-0.0009,50
1029881608,19,105,0.181,1087,-0.0008,45
1029937608,21,108,0.1944,1090,-0.0009,50
1029991608,23,114,0.2018,1088,-0.0009,50
1030045608,20,108,0.1852,1087,-0.0011,45
1030100608,21,112,0.1875,1090,-0.0013,50
1030154608,21,112,0.1875,1088,-0.0013,50
1030208608,24,112,0.2143,1088,-0.0013,50
1030265608,25,111,0.2252,1092,-0.001,55
1030319607,22,109,0.2018,1090,-0.0013,50
1030373590,21,110,0.1909,1083,-0.0014,50
1030427590,21,110,0.1909,1085,-0.001,55
1030481701,25,109,0.2294,1088,-0.0013,50
1030537608,20,110,0.1818,1088,-0.001,55
1030592608,20,108,0.1852,1087,-0.0008,55
1030646607,21,109,0.1927,1085,-0.0006,55
1030700608,19,108,0.1759,1089,-0.0002,50
1030754607,20,109,0.1835,1089,0.0002,55
1030808608,19,106,0.1792,1087,0.0004,55
1030865608,23,110,0.2091,1088,0.0004,55
1030919608,21,113,0.1858,1089,0.0004,55
1030973608,22,113,0.1947,1088,0.0004,55
1031027608,23,112,0.2054,1087,0.0004,55
1031081608,23,113,0.2035,1088,0.0004,55
1031137590,20,108,0.1852,1088,0.0004,55
1031191590,24,110,0.2182,1090,0.0006,50
1031246616,22,110,0.2,1084,0.0007,50
1031300608,25,108,0.2315,1090,0.0008,45
1031354608,21,109,0.1927,1089,0.0005,50
1031409608,21,105,0.2,1085,0.0005,50
1031465608,21,107,0.1963,1085,0.0005,45
1031520608,21,107,0.1963,1088,0.0006,50
1031574608,24,108,0.2222,1087,0.0007,50
1031629575,22,109,0.2018,1084,0.0005,45
1031683608,23,109,0.211,1089,0.0002,45
1031739608,22,111,0.1982,1089,0.0001,45
1031794608,23,108,0.213,1086,-0.0002,45
1031848994,24,111,0.2162,1091,-0.0004,50
1031903588,24,109,0.2202,1094,-0.0006,50
1031957587,24,112,0.2143,1089,-0.0006,50
1032011778,20,108,0.1852,1084,-0.0006,50
1032067577,23,107,0.215,1089,-0.0007,45
1032122576,23,108,0.213,1088,-0.0007,45
1032176577,21,106,0.1981,1088,-0.0007,45
1032230577,19,106,0.1792,1086,-0.0007,45
1032285577,21,105,0.2,1089,-0.0008,50
1032341577,20,106,0.1887,1086,-0.0009,45
1032395577,21,106,0.1981,1085,-0.0011,45
1032449577,24,112,0.2143,1088,-0.0009,45
1032503577,21,107,0.1963,1092,-0.001,50
1032557577,22,110,0.2,1088,-0.0009,45
1032611577,22,108,0.2037,1086,-0.0008,50
1032667588,23,111,0.2072,1091,-0.0006,50
1032721588,24,108,0.2222,1098,-0.0009,50
1032776343,23,109,0.211,1087,-0.0009,50
1032830685,21,109,0.1927,1084,-0.0008,50
1032884577,22,108,0.2037,1090,-0.0007,50
1032940579,25,108,0.2315,1087,-0.0008,45
1032994575,22,107,0.2056,1085,-0.0008,50
1033049575,18,102,0.1765,1085,-0.0006,50
1033103575,21,106,0.1981,1088,-0.0006,50
1033157575,20,104,0.1923,1084,-0.0006,50
1033211575,22,107,0.2056,1084,-0.0006,50
1033267575,21,105,0.2,1086,-0.0006,50
1033322575,22,107,0.2056,1086,-0.0005,50
1033376575,22,108,0.2037,1085,-0.0005,50
1033430429,22,107,0.2056,1082,-0.0004,50
1033484585,23,61,0.377,1088,0.0011,50
1033538591,20,107,0.1869,1088,0.0008,55
1033594575,24,107,0.2243,1084,0.0011,50
1033648575,24,108,0.2222,1088,0.0014,45
1033703577,21,107,0.1963,1088,0.0013,45
1033757575,22,109,0.2018,1084,0.0014,45
1033811575,21,106,0.1981,1082,0.0017,45
1033867575,-31,52,-0.5962,1085,0.0108,45
1033921575,21,104,0.2019,1086,0.0107,45
1033976577,21,103,0.2039,1083,0.0107,45
1034030577,21,104,0.2019,1080,0.0109,45
1034084577,19,101,0.1881,1084,0.011,40
1034139577,20,103,0.1942,1085,0.0109,45
1034195861,25,105,0.2381,1086,0.0108,45
1034249588,22,62,0.3548,1082,0.0107,45
1034303588,22,106,0.2075,1087,0.0107,45
1034357649,24,106,0.2264,1087,0.0108,45
1034411577,23,108,0.213,1085,0.0108,45
1034467579,24,108,0.2222,1088,0.0109,45
1034521577,25,112,0.2232,1088,0.011,50
1034575577,25,110,0.2273,1087,0.0098,50
1034630574,23,112,0.2054,1084,0.01,50
1034684577,20,108,0.1852,1085,0.0095,50
1034738608,20,105,0.1905,1086,0.0091,55
1034794608,20,102,0.1961,1080,0.0091,55
1034848608,21,104,0.2019,1080,0.0091,55
1034902605,20,101,0.198,1084,0.0091,55
1034956608,21,103,0.2039,1084,0.0001,55
1035011348,20,105,0.1905,1078,0.0002,55
1035067392,23,59,0.3898,1081,-0.0013,55
1035121824,22,105,0.2095,1087,-0.0014,55
1035175577,21,103,0.2039,1083,-0.0015,50
1035229577,22,106,0.2075,1078,-0.0015,55
1035284576,23,105,0.219,1083,-0.0015,55
1035338577,20,104,0.1923,1079,-0.0014,55
1035394577,24,101,0.2376,1075,-0.0013,50
1035448577,23,102,0.2255,1075,-0.0013,50
1035502577,21,101,0.2079,1077,-0.0014,50
1035557576,18,98,0.1837,1072,-0.0016,45
1035611608,16,93,0.172,1067,-0.0019,40
1035667608,16,90,0.1778,1069,-0.0023,45
1035723608,17,88,0.1932,1071,-0.0024,45
1035778587,17,87,0.1954,1066,-0.0023,45
1035832588,17,92,0.1848,1064,-0.0024,45
1035887718,18,90,0.2,1067,-0.0023,45
1035941608,16,88,0.1818,1064,-0.002,50
1035998608,22,86,0.2558,1069,-0.0028,45
1036052608,17,85,0.2,1066,-0.0027,45
1036106608,18,87,0.2069,1067,-0.0029,50
1036160608,17,86,0.1977,1060,-0.0013,50
1036214608,18,87,0.2069,1059,-0.0013,50
1036268608,18,86,0.2093,1063,-0.0013,50
1036324608,14,83,0.1687,1063,-0.0012,50
1036378608,18,84,0.2143,1062,-0.0012,50
1036433605,17,86,0.1977,1063,-0.0012,50
1036487608,17,85,0.2,1064,-0.0012,55
1036542430,13,80,0.1625,1061,-0.0013,55
1036598589,15,82,0.1829,1058,-0.0014,60
1036652761,16,81,0.1975,1062,-0.0014,60
1036706608,17,81,0.2099,1064,-0.0011,60
1036760608,15,82,0.1829,1059,-0.0011,60
1036815608,15,80,0.1875,1058,-0.0011,60
1036869608,15,79,0.1899,1062,-0.0012,60
1036925608,18,80,0.225,1065,-0.0007,60
1036979608,14,80,0.175,1056,-0.001,60
1037033608,18,82,0.2195,1061,-0.0016,60
1037087608,16,49,0.3265,1063,-0.0025,60
1037141608,12,81,0.1481,1060,-0.0019,60
1037197412,15,81,0.1852,1058,-0.0017,65
1037251577,17,83,0.2048,1062,-0.0017,65
1037305608,16,85,0.1882,1063,-0.0016,60
1037360590,14,49,0.2857,1061,-0.002,60
1037414590,16,80,0.2,1060,-0.0021,60
1037469608,15,81,0.1852,1062,-0.0021,60
1037525608,14,81,0.1728,1059,-0.002,55
1037579608,13,81,0.1605,1056,-0.0021,55
1037633608,13,78,0.1667,1057,-0.0021,55
1037687608,14,81,0.1728,1061,-0.0021,55
1037741608,-26,39,-0.6667,1061,-0.0066,50
1037795608,16,80,0.2,1059,-0.0067,50
1037852605,18,81,0.2222,1062,-0.0064,50
1037906608,17,82,0.2073,1062,-0.0062,45
1037960608,13,80,0.1625,1059,-0.0065,45
1038014608,16,80,0.2,1060,-0.0068,45
1038068608,14,79,0.1772,1064,-0.0068,45
1038124590,16,85,0.1882,1061,-0.0063,45
1038178590,14,81,0.1728,1059,-0.0044,40
1038233281,16,82,0.1951,1062,-0.0049,40
1038287608,15,84,0.1786,1065,-0.0048,40
1038341608,15,82,0.1829,1061,-0.0047,45
1038396608,14,80,0.175,1058,-0.0046,40
1038452608,16,81,0.1975,1062,-0.0041,45
1038506608,15,81,0.1852,1061,-0.004,45
1038560608,16,79,0.2025,1060,-0.0041,45
1038614608,16,79,0.2025,1058,-0.0041,50
1038668608,14,78,0.1795,1058,-0.0041,45
1038724610,13,80,0.1625,1059,-0.0041,45
1038778605,15,84,0.1786,1057,-0.0041,45
1038832608,16,80,0.2,1059,0.0005,50
1038887236,14,78,0.1795,1061,0.0003,45
1038941712,16,51,0.3137,1059,0.0011,45
1038995583,14,81,0.1728,1058,0.0008,45
1039051608,15,81,0.1852,1061,0.001,50
1039105608,14,84,0.1667,1060,0.0006,50
1039159605,21,82,0.2561,1061,0.0017,50
1039213608,14,84,0.1667,1057,0.002,55
1039267608,16,82,0.1951,1061,0.0017,55
1039324412,13,85,0.1529,1061,0.0022,55
1039378608,19,84,0.2262,1062,0.0017,50
1039432605,15,83,0.1807,1059,0.0018,50
1039486608,17,81,0.2099,1067,0.0015,50
1039540608,17,83,0.2048,1063,0.0015,50
1039595608,17,81,0.2099,1057,0.0014,50
1039651608,16,80,0.2,1064,0.0014,50
1039706590,14,79,0.1772,1061,0.0014,50
1039760590,18,83,0.2169,1059,0.0015,50
1039815616,16,81,0.1975,1060,0.0015,45
1039869608,17,83,0.2048,1066,0.0016,45
1039924575,17,85,0.2,1063,0.0016,45
1039980608,18,85,0.2118,1060,0.0018,50
1040035575,18,83,0.2169,1066,0.001,50
1040089608,17,86,0.1977,1065,0.0013,45
1040143608,20,89,0.2247,1062,0.0017,50
1040198608,19,86,0.2209,1064,0.0024,50
1040254608,17,86,0.1977,1067,0.0016,45
1040309608,20,87,0.2299,1062,0.0007,40
1040363608,18,88,0.2045,1061,0.0006,40
1040417325,20,89,0.2247,1067,-0.0002,45
1040471583,17,89,0.191,1066,0.0001,40
1040525590,17,86,0.1977,1064,0,45
1040581608,17,89,0.191,1060,0.0001,45
1040635608,15,83,0.1807,1065,0.0002,40
1040689605,16,84,0.1905,1064,0.0003,45
1040743608,17,88,0.1932,1059,0.0003,45
1040797608,16,85,0.1882,1060,0.0003,45
1040853409,17,85,0.2,1065,0.0003,45
1040907608,17,85,0.2,1062,0.0003,50
1040962577,17,86,0.1977,1061,0.0003,50
1041016577,19,84,0.2262,1067,0.0004,45
1041070577,17,87,0.1954,1065,0.0003,45
1041125737,16,86,0.186,1060,0,45
1041181577,18,88,0.2045,1064,0.0001,45
1041236590,17,86,0.1977,1068,-0.0002,45
1041290590,17,86,0.1977,1065,-0.0005,50
1041344745,15,86,0.1744,1061,-0.0008,45
1041398608,16,86,0.186,1063,-0.0002,50
1041454411,14,85,0.1647,1065,0.0003,45
1041508608,16,89,0.1798,1062,0.0008,50
1041562608,16,90,0.1778,1060,0.0009,45
1041616608,14,83,0.1687,1063,0.0012,45
1041670608,17,87,0.1954,1066,0.0012,45
1041724608,17,84,0.2024,1062,0.001,45
1041781608,17,84,0.2024,1061,0.001,45
1041835608,18,86,0.2093,1068,0.001,50
1041890608,16,84,0.1905,1060,0.001,50
1041944823,15,85,0.1765,1059,0.0009,45
1041999053,18,87,0.2069,1065,0.001,45
1042052590,18,51,0.3529,1065,0.0015,45
1042109664,16,84,0.1905,1060,0.0013,50
1042163608,14,83,0.1687,1061,0.0012,50
1042217608,15,83,0.1807,1065,0.0011,50
1042272608,12,84,0.1429,1064,0.0005,50
1042326608,16,87,0.1839,1060,0.0004,50
1042383577,15,84,0.1786,1065,0.0001,45
1042437608,14,86,0.1628,1064,0,45
1042493605,16,86,0.186,1059,0,45
1042547608,15,85,0.1765,1060,-0.0002,45
1042601608,15,84,0.1786,1065,-0.0002,45
1042655608,16,85,0.1882,1066,-0.0003,50
1042711608,16,80,0.2,1058,-0.0005,50
1042766590,21,83,0.253,1065,-0.0009,50
1042820590,16,83,0.1928,1067,-0.0009,50
1042874612,17,83,0.2048,1061,-0.0009,50
1042928608,17,85,0.2,1058,-0.0009,45
1042984412,15,81,0.1852,1066,-0.0009,45
1043038608,16,88,0.1818,1065,-0.0009,45
1043092608,14,85,0.1647,1060,-0.001,40
1043147605,17,86,0.1977,1063,-0.0015,40
1043201608,19,90,0.2111,1070,-0.0014,45
1043255609,18,90,0.2,1067,-0.0012,40
1043311609,16,89,0.1798,1060,-0.0012,40
1043365609,17,86,0.1977,1063,-0.0007,40
1043420609,18,88,0.2045,1067,-0.0005,45
1043474608,20,86,0.2326,1065,0.0002,50
1043529540,18,85,0.2118,1060,0.0009,50
1043585405,19,83,0.2289,1065,0.0003,50
1043639643,19,84,0.2262,1064,-0.0003,45
1043693608,19,84,0.2262,1060,-0.0009,45
1043747608,19,85,0.2235,1063,-0.0012,40
1043801608,15,79,0.1899,1067,-0.0011,40
1043855608,18,85,0.2118,1065,-0.0008,40
1043911608,18,85,0.2118,1062,-0.0009,40
1043965608,20,86,0.2326,1066,-0.001,45
1044019608,17,87,0.1954,1067,-0.001,45
1044073605,19,87,0.2184,1065,-0.0011,50
1044127608,20,88,0.2273,1065,-0.001,55
1044181608,21,89,0.236,1069,-0.0009,55
1044238608,19,90,0.2111,1071,-0.0008,55
1044293282,21,89,0.236,1070,-0.0007,55
1044347590,19,53,0.3585,1065,0.0004,60
