ms,red,ir,ratio,adcAvg,ratioSlope,AI
746469333,48,64,0.75,1082,-0.0015,50
746525584,47,64,0.7344,1079,-0.0007,50
746580584,46,61,0.7541,1084,-0.001,50
746634584,48,62,0.7742,1081,-0.0013,50
746688584,47,63,0.746,1077,-0.0014,50
746742584,47,62,0.7581,1079,-0.0017,55
746798388,45,61,0.7377,1084,-0.0019,55
746853583,49,64,0.7656,1079,-0.0019,55
746907584,47,63,0.746,1078,-0.0015,55
746961584,47,63,0.746,1084,-0.0015,55
747015584,48,63,0.7619,1085,-0.0014,55
747069584,43,58,0.7414,1078,-0.0014,60
747125593,46,60,0.7667,1075,-0.0014,55
747179595,47,62,0.7581,1081,-0.0013,55
747234680,45,60,0.75,1080,-0.0013,50
747288584,47,63,0.746,1074,-0.0013,50
747342584,46,63,0.7302,1077,-0.0014,45
747398388,48,64,0.75,1083,-0.0009,45
747452584,51,64,0.7969,1080,-0.0001,50
747507583,50,64,0.7812,1078,0.0007,45
747561584,50,66,0.7576,1086,0.0008,45
747615584,51,66,0.7727,1087,0.0002,40
747669584,51,65,0.7846,1082,-0.0001,40
747725584,46,61,0.7541,1078,0.0001,40
747780584,46,59,0.7797,1082,-0.0002,40
747834584,46,62,0.7419,1080,-0.0001,40
747888713,45,60,0.75,1076,-0.0002,45
747942593,48,64,0.75,1079,-0.0001,45
747996594,48,61,0.7869,1083,-0.0003,45
748052584,49,65,0.7538,1082,-0.0003,45
748106584,49,64,0.7656,1078,-0.0003,45
748161582,51,69,0.7391,1086,-0.0003,45
748215614,50,65,0.7692,1087,-0.0003,45
748269614,50,67,0.7463,1084,-0.0003,50
748325614,51,67,0.7612,1085,-0.0003,50
748379614,52,66,0.7879,1090,0,55
748434611,47,61,0.7705,1082,0.0003,50
748488614,49,62,0.7903,1076,0.0007,55
748542614,47,61,0.7705,1078,0.0004,55
748596614,47,61,0.7705,1083,0.0003,55
748652614,49,64,0.7656,1081,0.0004,55
748707614,50,64,0.7812,1079,0.0003,55
748761595,50,65,0.7692,1084,0.0005,50
748815741,49,62,0.7903,1086,0.0001,50
748869614,50,66,0.7576,1086,0.0003,50
748926611,52,67,0.7761,1085,0,50
748980622,48,67,0.7164,1091,0.0002,50
749034614,50,66,0.7576,1089,0.0002,50
749088614,50,67,0.7463,1085,0.0004,50
749142614,49,60,0.8167,1082,0.0002,45
749196614,49,60,0.8167,1085,0.0002,50
749252614,49,64,0.7656,1080,0.0002,50
749306614,52,64,0.8125,1079,0.0003,50
749361614,49,63,0.7778,1085,0.0004,45
749415614,47,60,0.7833,1085,0.0005,50
749469584,51,65,0.7846,1083,0.0005,50
749525399,48,62,0.7742,1081,0.0005,50
749580330,51,65,0.7846,1089,0.0005,50
749634614,47,61,0.7705,1086,0.0005,50
749688614,49,65,0.7538,1087,0.0003,50
749743632,50,67,0.7463,1091,0,45
749797755,51,63,0.8095,1089,-0.0004,45
749853614,25,63,0.3968,1082,0.0044,45
749907614,49,64,0.7656,1080,0.0046,45
749961614,49,63,0.7778,1085,0.0044,45
750015614,51,61,0.8361,1085,0.0039,50
750069614,48,62,0.7742,1081,0.0035,45
750123614,51,62,0.8226,1080,0.0032,50
750179614,53,67,0.791,1088,0.003,50
750233467,49,65,0.7538,1088,0.0032,45
750288597,52,67,0.7761,1085,0.0032,45
750342595,50,65,0.7692,1089,0.0032,45
750396623,52,67,0.7761,1095,0.0031,50
750452614,47,65,0.7231,1092,0.0029,45
750507614,53,67,0.791,1090,0.003,40
750561614,52,65,0.8,1088,0.0031,45
750615614,48,63,0.7619,1091,0.003,45
750670614,49,64,0.7656,1082,0.0028,50
750724614,49,64,0.7656,1082,0.0027,50
750780614,52,67,0.7761,1090,0.003,55
750834614,52,64,0.8125,1087,0.004,60
750888614,54,67,0.806,1083,0.004,60
750942614,54,68,0.7941,1088,-0.0011,55
750996614,53,68,0.7794,1094,-0.0012,50
751052597,53,67,0.791,1089,-0.0014,55
751106597,54,70,0.7714,1090,-0.0008,55
751161614,51,67,0.7612,1097,-0.0007,50
751215614,52,65,0.8,1091,-0.0006,50
751269614,48,62,0.7742,1085,-0.0006,50
751323614,50,63,0.7937,1082,-0.0006,50
751379614,48,61,0.7869,1089,-0.0006,50
751434611,49,65,0.7538,1090,-0.0007,50
751488614,48,62,0.7742,1082,-0.0007,50
751542614,52,67,0.7761,1085,-0.0005,55
751597614,51,65,0.7846,1092,-0.0005,55
751653616,53,64,0.8281,1086,-0.0003,55
751708614,52,67,0.7761,1089,-0.0002,50
751762614,55,67,0.8209,1097,0.0003,50
751817586,52,68,0.7647,1096,0.0003,50
751871594,53,66,0.803,1089,0.0007,50
751926338,50,65,0.7692,1088,0.0001,45
751982614,47,59,0.7966,1089,0.0002,45
752037614,50,63,0.7937,1084,0.0002,45
752091614,47,59,0.7966,1084,0,45
752145614,52,67,0.7761,1098,0.0002,45
752200614,50,63,0.7937,1089,0,50
752256616,51,69,0.7391,1086,0.0001,50
752310614,52,68,0.7647,1093,0.0003,55
752364614,50,66,0.7576,1095,0.0004,50
752418614,52,68,0.7647,1094,0.0004,55
752472614,55,69,0.7971,1093,0.0004,55
752526614,54,68,0.7941,1095,0.0005,50
752582594,52,61,0.8525,1091,0.0006,50
752636592,50,64,0.7812,1086,0.0007,50
752691698,52,64,0.8125,1086,0.0008,50
752745592,51,64,0.7969,1093,0.0006,45
752799614,48,61,0.7869,1093,0.0007,45
752855418,53,66,0.803,1087,0.0005,45
752909614,49,63,0.7778,1091,0.0007,45
752964614,54,70,0.7714,1102,0.0002,40
753018614,54,69,0.7826,1093,0.0004,45
753072614,54,71,0.7606,1096,0.001,50
753126614,54,70,0.7714,1096,0.0012,50
753182614,54,67,0.806,1097,0.0011,50
753236611,54,68,0.7941,1089,0.001,45
753290614,50,61,0.8197,1084,0.0007,50
753345461,54,68,0.7941,1092,0.0004,45
753399597,51,67,0.7612,1092,0.0004,45
753453595,50,64,0.7812,1085,0.0003,45
753509614,51,64,0.7969,1087,0.0002,50
753563614,49,63,0.7778,1093,0.0002,50
753618614,48,61,0.7869,1088,0.0002,50
753672614,52,66,0.7879,1087,0.0001,50
753726614,50,65,0.7692,1093,0,50
753782418,53,66,0.803,1096,0,50
753836614,51,63,0.8095,1087,0.0001,55
753890611,51,63,0.8095,1086,0.0003,55
753944614,52,64,0.8125,1087,0.0004,60
753998614,50,64,0.7812,1088,0.0004,60
754053614,53,69,0.7681,1085,0.0004,60
754110261,53,64,0.8281,1086,0.001,60
754164597,51,65,0.7846,1090,0.0007,55
754218595,49,64,0.7656,1087,0.0007,55
754272629,51,62,0.8226,1084,0.0005,55
754326614,52,65,0.8,1087,0.0005,55
754382582,52,66,0.7879,1091,0.0008,55
754438614,51,65,0.7846,1085,0.0008,50
754493582,51,63,0.8095,1085,0.0006,50
754547614,48,59,0.8136,1086,0.0004,50
754601614,49,61,0.8033,1081,0.0004,50
754656584,49,61,0.8033,1079,0.0004,50
754712741,50,62,0.8065,1085,0.0004,50
754767611,49,61,0.8033,1084,0.0005,50
754821614,19,35,0.5429,1082,-0.0004,50
754875614,52,66,0.7879,1084,-0.0005,50
754929595,20,34,0.5882,1089,-0.002,45
754983596,51,65,0.7846,1089,-0.0022,45
755039613,58,69,0.8406,1083,-0.0019,45
755093613,52,64,0.8125,1085,-0.0015,45
755147610,54,63,0.8571,1085,-0.0004,45
755201613,51,61,0.8361,1080,-0.0003,45
755255613,49,61,0.8033,1076,-0.0006,45
755312387,48,62,0.7742,1083,-0.0007,45
755366582,49,61,0.8033,1083,-0.0005,45
755421583,47,62,0.7581,1082,0,50
755475583,48,61,0.7869,1079,0,50
755529583,50,65,0.7692,1090,0.0001,50
755584613,50,64,0.7812,1085,0.0002,50
755640613,51,67,0.7612,1082,0.0004,50
755694596,52,66,0.7879,1088,0.0004,50
755748594,54,63,0.8571,1087,0.0004,45
755802640,49,61,0.8033,1080,0.0004,50
755856613,49,62,0.7903,1077,0.0004,45
755910613,49,62,0.7903,1081,0.0013,45
755967613,53,63,0.8413,1083,0.0016,50
756021613,51,64,0.7969,1078,0.003,45
756075613,47,60,0.7833,1081,0.003,45
756129612,51,64,0.7969,1088,0.0026,50
756183612,49,63,0.7778,1089,0.0022,45
756239612,52,69,0.7536,1087,0.0008,45
756293585,53,70,0.7571,1092,-0.0003,45
756348613,55,72,0.7639,1100,0.0003,50
756402613,55,71,0.7746,1092,0.0003,50
756456664,52,67,0.7761,1085,0.0006,50
756510591,21,35,0.6,1086,0.0021,50
756567419,55,64,0.8594,1086,0.0015,50
756621613,51,65,0.7846,1081,0.0014,45
756675613,51,65,0.7846,1083,0.0014,50
756729613,53,66,0.803,1087,0.0012,50
756783613,54,66,0.8182,1088,0.0012,55
756839417,54,67,0.806,1084,0.0012,50
756893613,51,66,0.7727,1088,0.0012,55
756947613,54,69,0.7826,1094,0.0012,55
757002583,52,68,0.7647,1090,0.0011,50
757056613,53,69,0.7681,1088,0.0007,55
757110613,51,66,0.7727,1090,0.0005,60
757167613,51,66,0.7727,1091,0.0004,60
757221613,49,64,0.7656,1082,0.0001,60
757275593,52,68,0.7647,1083,0,55
757329585,51,66,0.7727,1088,0.0002,55
757383652,49,62,0.7903,1086,0.0007,60
757437613,53,67,0.791,1082,0.0003,55
757494583,55,70,0.7857,1087,0.0002,50
757548613,54,67,0.806,1090,-0.0002,55
757602613,54,68,0.7941,1087,-0.0021,55
757656613,50,66,0.7576,1085,-0.0012,55
757710613,50,66,0.7576,1092,-0.001,55
757766615,53,69,0.7681,1094,-0.0009,55
757820581,51,68,0.75,1092,-0.0007,50
757874613,52,67,0.7761,1088,-0.0006,55
757929613,50,64,0.7812,1088,-0.0006,55
757983613,48,64,0.75,1090,-0.0006,55
758038019,52,66,0.7879,1081,-0.0006,55
758093595,51,68,0.75,1085,-0.0007,55
758148632,50,64,0.7812,1089,-0.0006,50
758202613,50,67,0.7463,1085,-0.0008,50
758256593,51,68,0.75,1085,-0.001,55
758311613,53,67,0.791,1090,-0.0007,55
758367615,54,69,0.7826,1092,-0.0005,50
758421613,52,67,0.7761,1088,-0.0005,50
758475613,54,70,0.7714,1090,-0.0008,45
758529613,51,70,0.7286,1098,0.0001,50
758583613,51,66,0.7727,1094,0.0003,50
758637612,51,63,0.8095,1086,0.0003,50
758693613,50,65,0.7692,1086,0.0005,50
758747613,50,63,0.7937,1089,0.0002,50
758801613,51,66,0.7727,1090,0.0001,45
758856593,53,66,0.803,1084,-0.0001,50
758910591,51,68,0.75,1090,-0.0001,50
758966649,50,66,0.7576,1092,0,50
759020613,52,69,0.7536,1090,0,45
759075613,52,67,0.7761,1090,0,50
759129613,54,69,0.7826,1097,0,50
759183612,52,68,0.7647,1097,0,50
759237613,56,70,0.8,1094,0.0001,50
759293613,54,68,0.7941,1092,0.0005,45
759348613,46,61,0.7541,1093,0.0005,45
759402613,49,64,0.7656,1088,0.0002,50
759456612,50,63,0.7937,1084,0.0004,50
759510612,50,66,0.7576,1089,0.0001,55
759564613,49,64,0.7656,1093,0.0001,55
759620591,53,71,0.7465,1094,-0.0002,55
759674593,52,67,0.7761,1088,-0.0002,55
759728929,53,73,0.726,1101,0.0007,55
759782613,50,67,0.7463,1097,0.0009,55
759836613,52,71,0.7324,1093,0.0014,55
759892615,55,72,0.7639,1094,0.0015,55
759946613,54,68,0.7941,1100,0.0015,55
760001582,52,65,0.8,1093,0.0013,55
760055613,50,65,0.7692,1087,0.0013,55
760109613,51,64,0.7969,1087,0.0013,55
760164613,53,65,0.8154,1093,0.0013,55
760220613,51,66,0.7727,1088,0.0013,55
760274612,50,63,0.7937,1086,0.0014,60
760328613,51,65,0.7846,1093,0.0013,60
760383295,48,64,0.75,1095,0.001,60
760437613,51,67,0.7612,1091,0.0011,60
760493398,22,39,0.5641,1094,-0.0009,55
760547613,53,70,0.7571,1103,-0.0013,60
760601613,52,67,0.7761,1098,-0.0011,55
760656613,53,67,0.791,1088,-0.0007,60
760710613,51,64,0.7969,1090,-0.0014,55
760764613,56,65,0.8615,1093,-0.0025,60
760819583,29,64,0.4531,1088,0.0006,60
760873583,52,64,0.8125,1086,-0.0001,60
760928582,53,66,0.803,1093,-0.0007,55
760982583,51,64,0.7969,1093,-0.0009,50
761036583,52,67,0.7761,1090,-0.0008,50
761093417,48,65,0.7385,1092,-0.0006,50
761147613,52,67,0.7761,1098,-0.0006,50
761202593,52,67,0.7761,1094,-0.0006,50
761256591,53,68,0.7794,1092,-0.0006,50
761310716,54,67,0.806,1092,-0.0005,50
761364613,52,66,0.7879,1096,-0.0005,50
761420613,53,67,0.791,1084,-0.0005,55
761475612,50,64,0.7812,1085,-0.0003,50
761529612,52,65,0.8,1091,0,55
761583613,54,64,0.8438,1090,0.0028,55
761637612,48,63,0.7619,1087,0.0028,55
761693417,52,67,0.7761,1091,0.0028,55
761747613,49,62,0.7903,1094,0.0028,55
761801613,52,65,0.8,1091,0.0028,55
761856612,55,69,0.7971,1090,0.0036,50
761910612,52,69,0.7536,1097,0.0002,50
761964628,54,66,0.8182,1095,0.0001,50
762020591,50,65,0.7692,1088,0.0004,55
762075666,51,65,0.7846,1087,0.0005,55
762129612,21,33,0.6364,1091,0.0012,60
762183613,51,65,0.7846,1092,0.0011,55
762237612,52,66,0.7879,1087,0.001,55
762291643,52,69,0.7536,1087,0.0011,55
762348613,52,66,0.7879,1094,0.0011,55
762402613,56,68,0.8235,1091,0.0011,55
762456613,52,67,0.7761,1091,0.0011,55
762510613,55,70,0.7857,1097,0.001,55
762564613,55,70,0.7857,1100,0.0011,60
762620614,54,66,0.8182,1089,0.0012,60
762674613,22,35,0.6286,1087,-0.0009,60
762729230,49,63,0.7778,1092,-0.0007,55
762783593,15,27,0.5556,1088,-0.0035,55
762837591,50,64,0.7812,1086,-0.0037,55
762891667,51,56,0.9107,1087,-0.0052,55
762947613,49,62,0.7903,1093,-0.0052,55
763002612,52,67,0.7761,1091,-0.0054,55
763056613,53,67,0.791,1088,-0.0051,55
763110613,54,71,0.7606,1093,-0.0051,55
763164613,53,67,0.791,1097,-0.0051,55
763220417,55,69,0.7971,1091,-0.006,55
763275613,50,63,0.7937,1089,-0.006,50
763329583,52,62,0.8387,1090,-0.0061,55
763383583,48,62,0.7742,1088,-0.0061,55
763438583,52,64,0.8125,1083,-0.0061,55
763492583,49,63,0.7778,1085,-0.0062,50
763549591,47,62,0.7581,1090,-0.0063,50
763603593,52,66,0.7879,1083,-0.0063,45
763658613,48,61,0.7869,1086,-0.0063,45
763712612,53,69,0.7681,1092,-0.0067,40
763767613,48,63,0.7619,1090,-0.0054,40
763823416,50,67,0.7463,1089,-0.0057,35
763878613,54,69,0.7826,1094,-0.0028,35
763932613,49,63,0.7778,1087,-0.0029,35
763986613,49,62,0.7903,1080,-0.0012,40
764040613,49,61,0.8033,1082,-0.0013,40
764094613,49,62,0.7903,1086,-0.0015,40
764150613,48,61,0.7869,1084,-0.0014,35
764204613,49,62,0.7903,1078,-0.0017,40
764259333,50,64,0.7812,1084,-0.0016,35
764313585,49,64,0.7656,1088,-0.0015,35
764367593,49,64,0.7656,1085,-0.0013,35
764422612,51,64,0.7969,1080,-0.0013,35
764478613,49,65,0.7538,1090,-0.0012,35
764532613,52,65,0.8,1088,-0.0012,35
764586612,47,62,0.7581,1079,-0.0013,40
764640613,50,64,0.7812,1082,-0.0012,40
764694613,46,60,0.7667,1083,-0.0013,40
764750615,48,62,0.7742,1079,-0.0014,40
764804612,48,62,0.7742,1075,-0.0014,45
764858613,48,64,0.75,1078,-0.0015,45
764912581,47,60,0.7833,1083,-0.0011,45
764967613,49,62,0.7903,1080,-0.001,50
765021613,46,62,0.7419,1077,-0.0015,50
765077593,48,61,0.7869,1083,-0.0014,50
765131591,47,63,0.746,1084,-0.0007,50
765186657,43,58,0.7414,1076,-0.0001,50
765240612,46,59,0.7797,1075,-0.0001,50
765294613,45,58,0.7759,1078,0.0001,50
765350417,45,55,0.8182,1075,-0.0002,50
765404612,42,55,0.7636,1070,-0.0002,50
765458613,22,60,0.3667,1078,0.0013,45
765512613,45,58,0.7759,1079,0.0014,45
765566816,45,58,0.7759,1075,0.0013,50
765620610,49,61,0.8033,1073,0.0014,50
765676613,46,62,0.7419,1079,0.0013,50
765732610,45,61,0.7377,1080,0.0012,50
765786613,50,63,0.7937,1077,0.0013,45
765840613,47,59,0.7966,1075,0.0014,45
765894593,19,30,0.6333,1077,0.0003,50
765948591,46,58,0.7931,1075,0.0007,45
766004612,43,57,0.7544,1068,0.0004,45
766058613,45,58,0.7759,1073,0.0002,45
766113612,43,55,0.7818,1077,0.0008,50
766167612,44,58,0.7586,1073,0.0012,50
766221613,41,54,0.7593,1070,0.001,55
766277613,47,60,0.7833,1083,0.0005,55
766331613,46,59,0.7797,1079,0.0005,55
766385718,21,59,0.3559,1074,0.004,55
766439613,45,59,0.7627,1076,0.0044,60
766493613,48,66,0.7273,1084,0.0046,55
766548613,46,61,0.7541,1081,0.0031,60
766605044,45,58,0.7759,1071,0.0031,60
766659593,45,59,0.7627,1076,0.0031,55
766713591,46,56,0.8214,1076,0.0031,55
766767712,44,56,0.7857,1072,0.0032,55
766821612,46,58,0.7931,1071,0.0034,60
766877416,44,59,0.7458,1079,0.0032,55
766931613,43,56,0.7679,1079,0.003,55
766985613,43,58,0.7414,1075,0.0039,55
767039613,41,57,0.7193,1076,0.0032,55
767093612,45,60,0.75,1084,0.0031,55
767147613,45,60,0.75,1083,0.0028,55
767204613,46,64,0.7187,1079,0.0019,50
767258613,46,63,0.7302,1085,0.0023,50
767313613,47,61,0.7705,1085,0.0021,50
767367613,48,61,0.7869,1077,0.0021,50
767422131,46,61,0.7541,1080,0.0024,50
767475593,45,60,0.75,1079,-0.0009,50
767531902,46,59,0.7797,1080,-0.001,50
767585613,45,51,0.8824,1076,-0.0018,50
767639613,47,61,0.7705,1077,-0.0019,50
767694613,47,62,0.7581,1084,-0.0019,50
767748613,45,60,0.75,1082,-0.0019,45
767804417,46,61,0.7541,1079,-0.0019,50
767858612,47,61,0.7705,1084,-0.0019,50
767912613,46,63,0.7302,1089,-0.0022,50
767967613,48,66,0.7273,1087,-0.0023,45
768021612,50,66,0.7576,1087,-0.0023,45
768075613,46,62,0.7419,1085,-0.0023,45
768131613,46,62,0.7419,1084,-0.0021,50
768186272,47,63,0.746,1080,-0.0022,50
768240594,51,64,0.7969,1083,-0.0016,50
768294594,51,66,0.7727,1089,-0.0008,50
768348608,49,61,0.8033,1086,-0.0018,45
768402583,48,64,0.75,1083,-0.0016,45
768459583,54,66,0.8182,1089,-0.0019,45
768513583,49,65,0.7538,1091,-0.0019,45
768567613,48,64,0.75,1088,-0.0019,45
768621613,51,67,0.7612,1089,-0.0018,45
768675613,51,68,0.75,1096,-0.0011,45
768731613,49,64,0.7656,1092,-0.0011,45
768785613,46,60,0.7667,1084,-0.0011,50
768839613,48,63,0.7619,1086,-0.0011,45
768893613,49,64,0.7656,1089,-0.0011,50
768947613,50,66,0.7576,1088,-0.0011,45
769002352,49,64,0.7656,1085,-0.001,50
769058593,51,64,0.7969,1090,-0.0006,50
769113384,51,66,0.7727,1093,-0.0005,50
769167613,54,68,0.7941,1088,-0.0001,50
769221613,51,69,0.7391,1089,-0.0001,50
769275613,54,70,0.7714,1097,0.0002,50
769331416,50,66,0.7576,1097,-0.0003,50
769386613,48,62,0.7742,1087,-0.0003,50
769440613,52,65,0.8,1088,-0.0003,50
769494612,48,61,0.7869,1090,-0.0007,50
769548613,15,29,0.5172,1088,0.0027,50
769602613,48,63,0.7619,1084,0.0026,50
769658613,51,68,0.75,1094,0.0026,50
769712613,49,64,0.7656,1094,0.0025,50
769766613,49,64,0.7656,1085,0.0025,55
769821585,51,66,0.7727,1088,0.0024,50
769875593,51,69,0.7391,1095,0.0025,55
769929655,51,67,0.7612,1097,0.0025,55
769985613,53,69,0.7681,1093,0.0025,55
770040613,50,63,0.7937,1091,0.0026,55
770094613,51,62,0.8226,1092,0.0028,55
770148613,49,62,0.7903,1087,0.0028,55
770202613,44,60,0.7333,1084,0.0025,55
770258615,49,64,0.7656,1090,0.0023,55
770313612,47,60,0.7833,1090,0.0027,55
770367613,49,65,0.7538,1085,0.0025,60
770421583,45,60,0.75,1086,0.0024,55
770476612,50,67,0.7463,1096,0.002,50
770530613,50,65,0.7692,1093,0.0024,55
770586596,52,72,0.7222,1089,0.0033,50
770640594,50,67,0.7463,1093,0.0007,55
770695710,47,62,0.7581,1093,0.0007,55
770749613,48,63,0.7619,1086,0.0006,60
770803612,49,62,0.7903,1083,0.0005,55
770859416,48,64,0.75,1091,0.0005,55
770913613,50,63,0.7937,1091,0.0005,55
770967612,53,65,0.8154,1087,0.0003,55
771021613,44,61,0.7213,1087,0.0003,55
771075613,47,63,0.746,1093,0.0003,55
771129613,45,60,0.75,1092,0.0002,55
771185612,46,64,0.7187,1087,-0.0002,55
771241613,47,63,0.746,1094,-0.0004,55
771295626,48,64,0.75,1096,-0.0003,60
771349579,45,59,0.7627,1081,-0.0003,60
771403852,43,55,0.7818,1075,-0.0004,60
771457596,44,59,0.7458,1082,-0.0004,65
771513613,45,61,0.7377,1083,-0.0006,65
771567613,46,61,0.7541,1080,-0.0005,65
771622613,47,61,0.7705,1081,-0.0005,65
771676613,45,61,0.7377,1088,-0.0007,65
771730613,48,60,0.8,1085,-0.0013,60
771786613,43,58,0.7414,1081,-0.0011,60
771840613,45,62,0.7258,1086,-0.0008,55
771895610,46,60,0.7667,1089,-0.0007,55
771949613,42,57,0.7368,1084,-0.0006,55
772003613,41,56,0.7321,1077,-0.0004,50
772057613,41,56,0.7321,1082,-0.0002,50
772113613,40,57,0.7018,1084,-0.0002,50
772168750,47,61,0.7705,1076,-0.0002,45
772222594,45,60,0.75,1081,-0.0002,45
772276663,43,56,0.7679,1083,0,45
772330613,43,58,0.7414,1081,0,45
772386417,43,58,0.7414,1078,-0.0001,45
772440613,45,59,0.7627,1083,-0.0001,45
772494613,44,60,0.7333,1086,-0.0005,45
772548610,43,62,0.6935,1085,-0.0011,45
772602613,47,60,0.7833,1080,-0.0005,40
772656613,45,57,0.7895,1080,0,45
772713610,44,56,0.7857,1080,-0.0003,45
772767613,41,55,0.7455,1076,-0.0004,45
772821610,42,55,0.7636,1077,0.0001,45
772875613,43,58,0.7414,1083,0.0001,45
772929613,43,57,0.7544,1082,-0.0002,50
772984596,44,58,0.7586,1076,-0.0001,50
773041614,44,60,0.7333,1085,-0.0001,50
773095613,42,56,0.75,1083,-0.0002,50
773149613,43,60,0.7167,1079,-0.0001,50
773203613,45,59,0.7627,1079,-0.0002,55
773257613,49,58,0.8448,1083,-0.0001,55
773313583,42,55,0.7636,1080,-0.0001,55
773367583,40,55,0.7273,1073,-0.0003,55
773421583,41,55,0.7455,1074,-0.0002,50
773476582,42,53,0.7925,1079,0.0001,50
773530583,42,56,0.75,1078,0,50
773584583,42,56,0.75,1074,0.0002,55
773640583,43,58,0.7414,1078,0.0007,55
773694583,40,54,0.7407,1082,0.0002,50
773749989,44,59,0.7458,1078,-0.0005,50
773803588,45,60,0.75,1077,0.0001,50
773858583,43,60,0.7167,1086,0.0004,50
773914585,43,56,0.7679,1080,0.0004,50
773968583,45,59,0.7627,1073,0.0002,45
774022583,43,55,0.7818,1073,-0.0001,45
774076588,41,49,0.8367,1078,-0.0006,50
774130581,40,54,0.7407,1075,-0.0006,50
774184581,39,52,0.75,1070,-0.0006,50
774240581,40,53,0.7547,1074,-0.0007,55
774294583,41,53,0.7736,1077,-0.0007,55
774348613,38,50,0.76,1071,-0.0008,55
774403613,39,52,0.75,1071,-0.0008,50
774457613,41,56,0.7321,1077,-0.0008,50
774513580,41,52,0.7885,1077,-0.0006,50
774567593,42,56,0.75,1073,-0.0009,50
774622770,36,49,0.7347,1073,-0.001,45
774676613,38,50,0.76,1077,-0.0009,45
774730613,36,48,0.75,1071,-0.0008,45
774785613,38,53,0.717,1068,-0.0011,45
774841613,42,53,0.7925,1073,-0.0004,45
774895613,43,48,0.8958,1072,-0.0025,45
774949613,39,51,0.7647,1069,-0.0031,45
775003613,42,52,0.8077,1068,-0.0036,45
775057613,40,53,0.7547,1074,-0.0035,45
775111613,41,51,0.8039,1076,-0.0037,45
775167613,40,53,0.7547,1071,-0.0031,40
775221613,39,51,0.7647,1072,-0.0033,40
775275613,42,54,0.7778,1079,-0.0034,40
775330585,41,53,0.7736,1077,-0.0034,40
775384593,42,52,0.8077,1069,-0.0034,40
775440613,38,49,0.7755,1072,-0.0034,40
775494612,40,52,0.7692,1078,-0.0034,40
775548613,38,48,0.7917,1070,-0.0031,40
775602613,39,50,0.78,1063,-0.0032,40
775656613,39,48,0.8125,1069,-0.0028,45
775711613,42,52,0.8077,1075,-0.0022,40
775767613,41,52,0.7885,1068,-0.0019,40
775821613,46,52,0.8846,1069,-0.0004,45
775875612,41,51,0.8039,1075,0.0007,40
775929612,43,51,0.8431,1076,0.0015,45
775984613,43,53,0.8113,1071,0.0027,45
776040613,43,53,0.8113,1076,0.0021,45
776095593,42,52,0.8077,1079,0.0021,45
776149591,41,51,0.8039,1072,0.0016,45
776203697,40,50,0.8,1067,0.0016,40
776257613,39,48,0.8125,1071,0.0012,40
776311613,39,51,0.7647,1080,0.0012,40
776367612,43,52,0.8269,1069,0.0011,40
776421613,41,49,0.8367,1065,0.0009,40
776475613,22,52,0.4231,1074,0.0012,45
776529613,44,53,0.8302,1076,0.0012,45
776583613,44,53,0.8302,1072,0.0014,45
776640416,46,56,0.8214,1077,0.0015,45
776694613,44,55,0.8,1083,0.0016,45
776749613,48,57,0.8421,1079,0.0018,45
776803613,46,58,0.7931,1079,0.0017,45
776858321,47,59,0.7966,1084,0.0018,50
776912591,46,57,0.807,1085,0.0009,50
776968713,42,51,0.8235,1074,0.0011,55
777022613,44,54,0.8148,1074,0.0007,50
777076593,44,53,0.8302,1081,0.0005,45
777130612,44,55,0.8,1084,0.0006,50
777184613,45,55,0.8182,1075,0.0005,50
777238613,46,56,0.8214,1078,0.0003,55
777294613,45,54,0.8333,1083,0,55
777348613,43,55,0.7818,1081,0.0002,55
777403613,48,57,0.8421,1079,-0.0002,55
777457613,46,57,0.807,1085,-0.0001,55
777511613,45,57,0.7895,1090,0,50
777567613,46,59,0.7797,1085,-0.0002,50
777621613,48,60,0.8,1086,-0.0003,50
777676593,51,62,0.8226,1093,-0.0003,50
777730591,13,23,0.5652,1087,-0.0013,55
777784654,47,58,0.8103,1080,-0.0012,55
777838613,46,56,0.8214,1079,-0.0013,55
777894613,47,56,0.8393,1087,-0.001,55
777948613,48,59,0.8136,1083,-0.0008,50
778002613,48,59,0.8136,1081,-0.0007,55
778056613,46,60,0.7667,1088,-0.0014,55
778110612,50,61,0.8197,1090,-0.0014,55
778166615,50,62,0.8065,1086,-0.001,55
778221612,49,61,0.8033,1086,-0.0011,55
778275613,53,61,0.8689,1093,-0.0016,50
778330613,48,60,0.8,1094,-0.0014,50
778384613,47,61,0.7705,1089,-0.0009,50
778438841,48,60,0.8,1087,-0.001,50
778494593,19,28,0.6786,1089,-0.0002,50
778549237,46,56,0.8214,1085,-0.0002,50
778603613,47,57,0.8246,1080,-0.0003,55
778657613,47,61,0.7705,1085,-0.0003,55
778711613,43,53,0.8113,1088,-0.0003,55
778767417,48,58,0.8276,1083,-0.0003,55
778821613,22,33,0.6667,1083,0.0001,55
778875612,47,60,0.7833,1093,0,55
778929613,48,59,0.8136,1091,-0.0001,55
778984613,46,61,0.7541,1085,-0.0008,55
779038613,23,36,0.6389,1088,-0.0025,50
779094613,52,57,0.9123,1091,-0.0014,50
779148613,48,59,0.8136,1087,-0.0008,50
779203117,48,56,0.8571,1080,-0.0003,50
779257593,49,60,0.8167,1086,-0.0004,50
