us,Red,IR,Ratio,ambient,Vel,Accel,Notes
110393353,80,110,0.7273,892,-0.0001,0
110447602,84,113,0.7434,891,0.0019,0.0002
110501585,83,114,0.7281,889,-0.0017,-0.0004
110555585,82,112,0.7321,888,0.0005,0.0002
110609585,81,112,0.7232,891,-0.001,-0.0002
110663585,82,113,0.7257,891,0.0003,0.0001
110719591,83,111,0.7477,889,0.0025,0.0002
110773585,81,112,0.7232,889,-0.0027,-0.0006
110827584,81,114,0.7105,891,-0.0014,0.0001
110882581,84,116,0.7241,889,0.0015,0.0003
110936585,85,115,0.7391,889,0.0017,0
110990585,82,114,0.7193,890,-0.0022,-0.0004
111046584,83,114,0.7281,892,0.001,0.0004
111100585,85,116,0.7328,888,0.0005,-0.0001
111154582,85,110,0.7727,888,0.0044,0.0004
111208611,81,111,0.7297,890,-0.0048,-0.001
111263606,77,109,0.7064,894,-0.0023,0.0002
111319584,83,112,0.7411,888,0.0039,0.0007
111373603,81,112,0.7232,889,-0.002,-0.0007
111427584,81,113,0.7168,890,-0.0007,0.0001
111481584,82,113,0.7257,890,0.001,0.0002
111535585,83,113,0.7345,888,0.001,0
111589584,83,112,0.7411,888,0.0007,0
111646582,83,115,0.7217,891,-0.0021,-0.0003
111700584,83,114,0.7281,890,0.0007,0.0003
111754585,84,114,0.7368,888,0.001,0
111808585,82,114,0.7193,890,-0.0019,-0.0003
111862584,84,116,0.7241,891,0.0005,0.0003
111918349,86,117,0.735,888,0.001,0
111972582,83,110,0.7545,888,0.0022,0.0001
112027492,80,109,0.7339,893,-0.0021,-0.0004
112081584,80,112,0.7143,891,-0.0022,0
112136582,86,114,0.7544,886,0.004,0.0006
112190585,80,110,0.7273,890,-0.003,-0.0008
112247581,81,113,0.7168,891,-0.0012,0.0002
112301584,83,113,0.7345,889,0.002,0.0003
112355585,85,115,0.7391,885,0.0005,-0.0002
112410581,81,111,0.7297,891,-0.001,-0.0002
112464584,82,113,0.7257,891,-0.0005,0.0001
112520386,88,118,0.7458,884,0.0019,0.0002
112574585,81,113,0.7168,889,-0.0032,-0.0006
